AL,2013,48150.0
AL,2002,49540.0
AL,2003,48010.0
AL,2000,48754.0
AL,2001,47069.0
AL,2006,44615.0
AL,2007,48254.0
AL,2004,45961.0
AL,2005,45088.0
AL,2008,48962.0
AL,2009,44166.0
US,2015,56516.0
US,2014,53718.0
US,2011,52751.0
US,2010,53568.0
US,2012,52666.0
US,1991,51145.0
US,1990,52684.0
US,1993,50478.0
US,1992,50725.0
US,1995,52664.0
US,1994,51065.0
US,1997,54506.0
US,1996,53407.0
US,1999,57909.0
US,1998,56510.0
US,2013,54525.0
US,2002,55871.0
US,2003,55823.0
US,2000,57790.0
US,2001,56531.0
US,2006,56663.0
US,2007,57423.0
US,2004,55629.0
US,2005,56224.0
US,2008,55376.0
US,2009,54988.0
AR,2015,42798.0
AR,2014,44974.0
AR,2011,43527.0
AR,2010,41948.0
AR,2012,40279.0
AR,1991,39786.0
AR,1990,40091.0
AR,1993,37226.0
AR,1992,39542.0
AR,1995,39895.0
AR,1994,40462.0
AR,1997,38535.0
AR,1996,40813.0
AR,1999,42237.0
AR,1998,40204.0
AR,2013,40066.0
AR,2002,42668.0
AR,2003,41240.0
AR,2000,40872.0
AR,2001,44631.0
AR,2006,43563.0
AR,2007,46634.0
AR,2004,43897.0
AR,2005,44490.0
AR,2008,43578.0
AR,2009,40363.0
VT,2015,59494.0
VT,2014,60778.0
VT,2011,54656.0
VT,2010,60800.0
VT,2012,57378.0
VT,1991,49497.0
VT,1990,54716.0
VT,1993,50194.0
VT,1992,54233.0
VT,1995,52275.0
VT,1994,56665.0
VT,1997,51631.0
VT,1996,48691.0
VT,1999,59173.0
VT,1998,57218.0
VT,2013,66662.0
VT,2002,56649.0
VT,2003,55749.0
VT,2000,54493.0
VT,2001,54612.0
VT,2006,61107.0
VT,2007,54173.0
VT,2004,59387.0
VT,2005,61538.0
VT,2008,55820.0
VT,2009,57795.0
IL,2015,60413.0
IL,2014,54979.0
IL,2011,53365.0
IL,2010,55147.0
IL,2012,53410.0
IL,1991,54130.0
IL,1990,57257.0
IL,1993,53090.0
IL,1992,52240.0
IL,1995,58839.0
IL,1994,55524.0
IL,1997,60807.0
IL,1996,59519.0
IL,1999,65926.0
IL,1998,62749.0
IL,2013,54883.0
IL,2002,56268.0
IL,2003,58188.0
IL,2000,63397.0
IL,2001,61810.0
IL,2006,57216.0
IL,2007,60022.0
IL,2004,57816.0
IL,2005,58739.0
IL,2008,58625.0
IL,2009,58405.0
GA,2015,50768.0
GA,2014,49612.0
GA,2011,48450.0
GA,2010,47960.0
GA,2012,49676.0
GA,1991,46198.0
GA,1990,48493.0
GA,1993,51160.0
GA,1992,47680.0
GA,1995,52700.0
GA,1994,49804.0
